,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
0,2019-04-15,1555300800,72.7,48.5,59.4,72.7,42.7,59.1,47.4,67.3,1.09,100.0,25.0,['rain'],0.0,0.0,45.5,32.1,259.8,1002.1,53.6,9.2,227.0,19.5,8.0,06:25:36,1555323936,19:39:22,1555371562,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,
1,2023-04-22,1682136000,75.5,56.0,62.3,75.5,56.0,62.3,53.3,74.4,1.123,100.0,33.33,['rain'],0.0,0.0,49.4,18.9,141.3,1009.5,57.5,8.8,108.0,9.1,6.0,06:19:24,1682158764,19:53:28,1682207608,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KMDT', 'KTHV', 'AV047', 'MNGP1', '72511814751', 'KCXY', '72399014711']",obs,10.0
2,2019-05-28,1559016000,86.7,62.9,72.8,90.4,62.9,73.5,62.8,71.6,0.302,100.0,33.33,['rain'],0.0,0.0,51.0,12.6,236.4,1008.2,53.9,9.9,199.3,17.3,7.0,05:42:07,1559036527,20:27:55,1559089675,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KMDT', 'KTHV', 'KMUI', 'MNGP1', '72511814751', 'KCXY', '72399014711', 'E7690']",obs,
3,2019-05-30,1559188800,87.2,74.0,79.0,89.0,74.0,79.7,67.7,69.3,0.0,0.0,0.0,,0.0,0.0,34.9,16.1,214.8,1007.7,27.0,9.0,168.7,14.5,9.0,05:43:16,1559209396,20:24:06,1559262246,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['D7859', '99999913752', '72215899999', '72406093721', 'KBWI', 'E0642', 'KNAK', '74594013705']",obs,
4,2021-06-21,1624248000,92.9,74.3,81.0,96.3,74.3,82.5,68.3,66.9,0.002,100.0,4.17,['rain'],0.0,0.0,35.0,16.2,202.4,1004.8,45.8,9.6,118.3,10.1,7.0,05:38:10,1624268290,20:40:44,1624322444,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KMDT', 'D5425', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', '0530W', 'KCXY', '72399014711']",obs,
5,2023-07-02,1688270400,85.7,72.7,78.6,93.3,72.7,80.6,70.4,77.0,0.684,100.0,41.67,['rain'],0.0,0.0,34.4,10.8,209.0,1010.5,74.6,7.8,130.9,11.1,5.0,05:42:06,1688290926,20:41:00,1688344860,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KMDT', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', 'KCXY', '72399014711']",obs,30.0
6,2022-07-28,1658980800,86.0,74.1,80.6,92.7,74.1,83.3,70.8,73.1,0.144,100.0,8.33,['rain'],0.0,0.0,21.9,9.3,210.7,1010.2,46.4,9.9,238.0,20.5,9.0,05:49:00,1659001740,20:15:35,1659053735,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'F8726', 'KNYC', 'F1417', '72503014732']",obs,60.0
7,2021-07-01,1625112000,87.2,71.6,77.7,92.4,71.6,79.2,70.5,79.9,0.445,100.0,16.67,['rain'],0.0,0.0,25.3,11.4,298.4,1011.5,55.6,9.5,221.8,19.1,8.0,05:39:53,1625132393,20:32:07,1625185927,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['DE030', 'KDOV', '72408813707', '72407513735', 'KWWD', 'KMIV', '72409313764', 'DE026']",obs,
8,2020-08-04,1596513600,80.2,70.6,74.7,82.3,70.6,74.8,69.9,86.1,2.077,100.0,54.17,['rain'],0.0,0.0,48.1,27.1,173.3,1009.2,57.5,7.4,84.4,7.4,5.0,06:00:12,1596535212,20:09:22,1596586162,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KTTN', 'KWRI', '72409514792', '72408594732', '72409614706', 'KPNE', 'D5416']",obs,
9,2021-08-19,1629345600,82.0,74.0,77.8,86.8,74.0,78.9,71.6,81.3,2.599,100.0,41.67,['rain'],0.0,0.0,29.1,11.3,173.3,1013.3,94.7,8.6,89.2,7.8,5.0,06:03:24,1629367404,19:44:23,1629416663,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KMMK', 'KHFD', 'E6187', '72508714752', 'KBDL', '72508014740', '72502754788']",obs,
10,2019-08-07,1565150400,87.4,68.3,74.8,94.9,68.3,75.9,70.1,86.7,1.68,100.0,29.17,['rain'],0.0,0.0,29.1,13.8,149.5,1008.6,63.5,7.8,155.9,12.3,8.0,06:02:19,1565172139,20:06:43,1565222803,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KTTN', 'KWRI', '72409514792', '72408594732', '72409614706', 'KPNE', 'D5416']",obs,
11,2021-08-18,1629259200,84.6,74.2,78.5,91.7,74.2,80.3,73.2,84.0,1.4,100.0,62.5,['rain'],0.0,0.0,29.1,17.1,134.0,1018.3,91.3,8.2,26.5,2.2,2.0,06:21:49,1629282109,20:00:08,1629331208,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KMDT', 'D5425', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', '0530W', 'KCXY', '72399014711']",obs,
12,2021-09-08,1631073600,85.8,66.6,76.6,86.5,66.6,77.0,61.6,61.0,0.79,100.0,8.33,['rain'],0.0,0.0,28.8,14.0,216.7,1009.4,30.8,9.7,57.2,5.1,4.0,06:41:55,1631097715,19:27:35,1631143655,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KMDT', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', 'KCXY', '72399014711']",obs,
13,2022-09-19,1663560000,84.6,69.9,75.4,84.2,69.9,75.4,60.8,62.3,0.122,100.0,8.33,['rain'],0.0,0.0,32.1,17.2,238.4,1012.6,54.4,9.5,154.0,13.1,7.0,06:40:35,1663584035,18:58:20,1663628300,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72505394728', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,10.0
14,2020-10-07,1602043200,74.9,61.1,66.8,74.9,61.1,66.8,53.0,63.1,0.001,100.0,4.17,['rain'],0.0,0.0,27.3,16.0,260.9,1008.0,35.7,9.9,134.4,11.7,7.0,06:59:12,1602068352,18:27:32,1602109652,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72505394728', '72055399999', 'KLGA', 'KJRB', 'KNYC', 'F1417', '72503014732']",obs,
15,2020-11-30,1606712400,62.7,44.6,51.8,62.7,42.1,50.8,44.8,77.4,1.003,100.0,41.67,['rain'],0.0,0.0,19.7,11.4,213.6,1001.5,90.0,7.5,11.0,1.0,1.0,07:10:30,1606738230,16:42:09,1606772529,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KMDT', 'KTHV', 'KMUI', 'AV047', 'MNGP1', '72511814751', '0530W', 'KCXY', '72399014711', 'PMN04']",obs,
16,2022-04-22,1650603600,77.0,52.1,60.8,77.0,52.1,60.8,47.5,62.6,0.031,100.0,4.17,['rain'],0.0,0.0,45.0,29.9,99.8,1002.6,58.8,9.8,200.7,17.2,7.0,06:45:48,1650627948,20:34:47,1650677687,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,15.0
17,2023-05-27,1685167200,70.0,48.0,55.8,70.0,41.8,54.8,47.8,76.3,0.173,100.0,25.0,['rain'],0.0,0.0,49.4,20.3,164.8,1010.2,46.6,8.7,187.0,16.1,8.0,05:31:48,1685187108,20:21:39,1685240499,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KCYS', '72061999999', 'NUNC2', '72564024018', 'BEYC2', 'C2749', 'KFEW']",obs,30.0
18,2023-05-09,1683612000,57.8,47.0,52.0,57.8,41.1,51.2,37.2,57.2,0.041,100.0,8.33,['rain'],0.0,0.0,36.8,25.3,266.1,1014.5,63.3,9.6,160.4,13.9,6.0,06:01:57,1683633717,20:48:00,1683686880,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KBTM', 'KHLN', '72772024144', '72774024135', 'E5549']",obs,10.0
19,2022-05-12,1652331600,68.4,51.8,59.4,68.4,51.8,59.4,54.6,84.2,0.282,100.0,12.5,['rain'],0.0,0.0,46.6,29.3,64.3,1007.3,90.6,9.6,99.2,8.5,5.0,06:12:03,1652353923,21:07:46,1652407666,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,10.0
20,2023-05-27,1685163600,83.9,55.0,71.6,81.2,55.0,70.9,38.1,31.0,0.0,0.0,0.0,,0.0,0.0,26.4,16.0,139.5,1019.4,2.3,9.9,329.5,28.3,10.0,06:00:20,1685185220,20:48:12,1685238492,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'ROFN1', 'E0651', '72551014939', 'KAHQ', 'KLNK']",obs,10.0
21,2020-06-28,1593320400,94.6,68.8,81.6,98.3,68.8,83.0,66.5,63.3,0.37,100.0,8.33,['rain'],0.0,0.0,35.9,25.4,150.0,996.4,20.4,9.8,270.4,23.3,8.0,05:51:42,1593341502,21:41:15,1593398475,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['K7L2', 'KBIS', '72087100296', 'C2059', 'A2823', '72093300318', 'KY19', '72764024011']",obs,
22,2022-06-12,1655010000,84.8,63.0,73.8,87.5,63.0,74.6,63.5,71.6,0.339,100.0,25.0,['rain'],0.0,0.0,37.6,24.0,172.3,1004.2,34.3,9.7,338.6,29.3,9.0,05:56:47,1655031407,21:26:09,1655087169,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,75.0
23,2023-06-02,1685682000,88.0,66.8,74.3,87.8,66.8,74.4,62.9,70.1,0.023,100.0,8.33,['rain'],0.0,0.0,45.7,27.5,167.2,1014.2,22.0,9.9,207.8,18.0,8.0,05:57:18,1685703438,20:52:49,1685757169,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72094200323', '72551594947', 'ROFN1', 'E0651', '72551014939', 'KAHQ', 'KLNK']",obs,30.0
24,2019-06-25,1561442400,75.6,49.8,63.3,75.6,46.0,63.1,40.9,45.9,0.003,100.0,12.5,['rain'],0.0,0.0,23.0,16.0,240.1,1011.2,15.7,9.9,297.3,25.6,10.0,05:27:57,1561462077,20:35:52,1561516552,0.75,Rain,Clear conditions throughout the day with rain.,rain,"['KCYS', 'KLAR', 'CPEC2', '72061999999', '72564524022', '72476994035', '72564024018', 'C2749', 'KFNL', 'AN792', 'KFEW', 'KGXY']",obs,
25,2023-06-07,1686114000,92.9,60.2,78.3,91.0,60.2,77.4,55.1,49.4,0.0,0.0,0.0,,0.0,0.0,13.9,6.9,202.5,1008.9,1.2,9.9,346.6,30.0,9.0,05:57:53,1686135473,21:23:05,1686190985,0.63,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,10.0
26,2023-07-07,1688706000,77.6,56.1,67.1,77.6,56.1,67.1,53.6,65.4,0.0,0.0,0.0,,0.0,0.0,25.3,15.0,20.0,1014.0,21.0,9.9,313.8,27.0,9.0,05:57:01,1688727421,21:38:49,1688783929,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['C2059', 'KBIS', '72087100296', 'KY19', '72764024011']",obs,10.0
27,2021-07-06,1625551200,97.1,60.2,78.4,92.0,60.2,76.6,44.0,37.7,0.0,0.0,0.0,,0.0,0.0,28.9,19.7,287.6,1016.2,0.0,9.9,346.9,30.0,9.0,05:42:29,1625571749,21:23:06,1625628186,0.89,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
28,2020-07-06,1594011600,82.1,64.1,72.0,83.9,64.1,72.3,64.4,78.5,0.384,100.0,20.83,['rain'],0.0,0.0,34.0,12.7,70.1,1013.6,41.5,9.7,256.3,22.2,8.0,06:04:35,1594033475,21:27:42,1594088862,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
29,2019-07-08,1562562000,87.5,66.5,73.7,94.2,66.5,75.0,68.8,85.9,1.28,100.0,8.33,['rain'],0.0,0.0,30.4,14.5,131.2,1008.0,29.6,9.5,205.6,17.9,8.0,05:57:44,1562583464,21:38:17,1562639897,0.21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['KBIS', '72087100296', 'C2059', 'A2823', 'KY19', '72764024011']",obs,
30,2021-08-20,1629435600,70.7,57.5,65.7,70.7,57.5,65.7,63.6,92.8,0.539,100.0,45.83,['rain'],0.0,0.0,35.7,21.6,298.0,1004.3,88.2,8.5,33.1,2.8,2.0,06:47:40,1629460060,20:44:16,1629510256,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,
31,2019-08-29,1567054800,89.9,66.9,77.1,96.3,66.9,78.8,64.1,65.1,0.0,0.0,0.0,,0.0,0.0,29.3,18.1,254.2,1013.1,21.6,9.9,230.8,19.9,8.0,06:50:32,1567079432,20:04:19,1567127059,0.98,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,
32,2019-08-23,1566540000,82.4,55.3,67.0,80.7,55.3,66.9,48.2,53.3,0.15,100.0,4.17,['rain'],0.0,0.0,32.7,22.6,143.6,1009.8,14.0,9.9,199.3,17.2,7.0,06:16:37,1566562597,19:46:31,1566611191,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['KCYS', 'CPEC2', '72061999999', 'NUNC2', '72564024018', 'C2749', 'AN792', 'KFEW']",obs,
33,2019-09-10,1568091600,72.0,53.1,63.2,72.0,53.1,63.2,57.9,84.0,0.08,100.0,8.33,['rain'],0.0,0.0,27.7,16.1,54.9,1013.0,20.1,9.5,109.3,9.4,6.0,07:14:20,1568117660,20:01:41,1568163701,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
34,2021-10-13,1634101200,46.7,41.6,45.1,39.8,32.1,37.1,42.5,90.5,1.469,100.0,83.33,['rain'],0.0,0.0,44.2,27.1,10.3,1001.1,98.1,6.8,15.6,1.3,1.0,07:58:36,1634129916,18:59:09,1634169549,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['K7L2', 'KBIS', '72087100296', 'C2059', '72093300318', 'KY19', '72764024011', 'MNDN8']",obs,
35,2019-05-07,1557208800,77.0,45.1,62.2,77.0,45.1,62.1,33.9,37.9,0.0,0.0,0.0,,0.0,0.0,42.1,26.2,320.6,1010.0,6.5,9.9,338.8,29.3,10.0,06:29:22,1557232162,20:54:01,1557284041,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KBOI', 'KEUL', 'BOII', 'TR382', '72681394195', '72681024131', 'KMUO']",obs,
36,2020-06-13,1592031600,61.0,50.0,54.1,61.0,48.4,54.0,48.4,81.2,0.235,100.0,33.33,['rain'],0.0,0.0,19.7,17.0,205.4,1016.0,74.3,9.4,119.5,10.4,4.0,05:25:13,1592051113,20:59:50,1592107190,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSLE', 'E3257', 'AT321', '72694024232', 'KMMV', '72695994281', 'KUAO', '72688194273']",obs,
37,2022-10-24,1666594800,57.8,46.2,50.7,57.8,39.6,48.8,45.8,83.6,0.172,100.0,45.83,['rain'],0.0,0.0,31.1,20.7,180.5,1020.2,86.0,8.0,44.0,4.0,2.0,07:39:52,1666622392,18:12:08,1666660328,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSLE', 'E3257', 'AT321', 'RKHO3', '72694024232', 'KMMV', '72695994281', 'KUAO', '72688194273']",obs,10.0
38,2023-01-12,1673503200,66.4,40.4,57.6,66.4,31.7,55.9,51.8,81.2,0.093,100.0,45.83,['rain'],0.0,0.0,31.4,20.9,261.1,1008.9,75.8,8.4,38.0,3.3,3.0,06:58:14,1673528294,16:52:54,1673563974,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72327013897', '0679W', 'KJWN', 'KBNA', 'KMQY', 'C0529', '72327313827', '72327199999']",obs,30.0
39,2020-01-11,1578722400,37.1,21.8,29.2,30.4,10.3,20.1,25.4,85.5,0.385,100.0,20.83,"['rain', 'snow']",0.0,0.0,33.3,15.0,316.6,1014.4,93.5,5.5,13.5,1.1,1.0,07:26:15,1578749175,17:07:04,1578784024,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"['72445803963', 'D5315', 'KJEF', '72442013997', 'KVIH', 'CTSM7', '72445003945', 'KCOU']",obs,
40,2019-02-07,1549515600,59.8,43.8,51.3,59.8,36.2,49.8,49.8,95.0,0.764,100.0,54.17,['rain'],0.0,0.0,39.0,24.2,170.2,1010.9,93.8,4.1,18.8,1.8,1.0,07:34:32,1549542872,17:58:15,1549580295,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KCMH', 'KTZR', 'CHEO1', 'KOSU', '72092800315', '72428804804', 'E5493', '72428014821']",obs,
41,2022-03-29,1648530000,73.1,44.9,58.2,73.1,38.8,55.6,37.0,45.1,0.0,0.0,0.0,,0.0,0.0,39.1,18.3,130.7,1007.6,40.5,9.9,134.6,11.8,7.0,06:58:00,1648555080,19:29:27,1648600167,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72445803963', 'D5315', 'KJEF', '72442013997', 'KVIH', '72445003945', 'KCOU', 'ASLM7']",obs,10.0
42,2019-03-09,1552111200,65.6,49.1,58.6,65.6,47.1,58.2,55.0,88.4,1.201,100.0,50.0,['rain'],0.0,0.0,34.3,22.3,183.7,1009.5,75.8,5.3,28.0,2.2,1.0,06:06:40,1552133200,17:49:09,1552175349,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72327013897', 'E9547', 'KJWN', 'KBNA', 'KMQY', '72327199999']",obs,
43,2023-03-31,1680238800,73.1,57.1,66.3,73.1,57.1,66.3,51.1,59.5,0.065,100.0,16.67,['rain'],0.0,0.0,41.3,28.6,184.7,1014.0,89.9,9.5,94.6,8.0,6.0,06:34:58,1680262498,19:08:13,1680307693,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72327013897', '0679W', 'KJWN', 'KBNA', 'KMQY', '72327313827', '72327199999']",obs,10.0
44,2022-03-18,1647576000,66.8,51.2,59.5,66.8,51.2,59.5,48.9,68.6,0.0,0.0,0.0,,0.0,0.0,35.6,14.9,162.5,1009.3,64.9,9.9,56.7,5.4,2.0,07:45:57,1647603957,19:49:41,1647647381,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72422093820', 'KLEX', 'KFFT', 'AV666', '72423353841', 'C3512', '99999963838']",obs,10.0
45,2022-03-30,1648616400,81.7,60.3,71.2,80.1,60.3,71.1,49.9,50.0,0.826,100.0,12.5,['rain'],0.0,0.0,45.7,30.0,176.6,1005.0,55.5,9.1,168.4,14.4,7.0,06:36:03,1648640163,19:07:34,1648685254,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72327013897', '0679W', 'KJWN', 'KBNA', 'KMQY', '72327313827', '72327199999']",obs,10.0
46,2023-04-20,1681966800,82.9,53.0,68.1,82.4,53.0,68.1,51.3,56.3,0.449,100.0,12.5,['rain'],0.0,0.0,46.4,31.9,193.0,1009.7,47.5,9.5,143.8,12.4,7.0,06:13:56,1681989236,19:41:48,1682037708,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['74466653944', 'KTAZ', 'KSPI', 'MASI2', 'KAAA', '72439093822', 'D3458', '74467204862']",obs,30.0
47,2022-04-13,1649826000,74.0,38.0,55.9,74.0,33.8,53.4,47.7,74.4,0.402,100.0,37.5,['rain'],0.0,0.0,35.1,20.8,264.8,1003.8,84.3,8.9,34.0,2.9,2.0,06:35:21,1649849721,19:43:42,1649897022,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72445803963', 'D5315', 'KJEF', '72442013997', 'KVIH', '72445003945', 'KCOU']",obs,10.0
48,2019-04-17,1555477200,79.0,65.0,72.6,79.0,65.0,72.6,54.6,53.5,0.0,0.0,0.0,,0.0,0.0,30.0,19.7,192.8,1006.5,42.2,9.9,103.0,9.0,6.0,06:30:00,1555500600,19:47:12,1555548432,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72445803963', 'KJEF', '72442013997', 'C8078', 'KVIH', '72445003945', 'KCOU', 'ASLM7']",obs,
